user_id,group,revenue
7754,treatment,19.88
7755,treatment,7.77
7756,treatment,276.58
7757,treatment,4.2
7758,treatment,412.55
7759,treatment,127.83
7760,treatment,204.55
7761,treatment,117.2
7762,treatment,17.72
7763,treatment,0.94
7764,treatment,59.02
7765,treatment,6.61
7766,treatment,59.69
7767,treatment,6.7
7768,treatment,26.92
7769,treatment,0.1
7770,treatment,7.99
7771,treatment,11.81
7772,treatment,4.15
7773,treatment,5.97
7774,treatment,204.12
7775,treatment,13.4
7776,treatment,3.73
7777,treatment,7.73
7778,treatment,3.2
7779,treatment,4.82
7780,treatment,23.92
7781,treatment,0.0
7782,treatment,39.73
7783,treatment,43.82
7784,treatment,7.6
7785,treatment,42.55
7786,treatment,10.64
7787,treatment,44.23
7788,treatment,9.04
7789,treatment,0.72
7790,treatment,69.94
7791,treatment,482.71
7792,treatment,37.45
7793,treatment,26.93
7794,treatment,0.8
7795,treatment,10.63
7796,treatment,32.17
7797,treatment,25.05
7798,treatment,1.82
7799,treatment,18.98
7800,treatment,67.58
7801,treatment,113.8
7802,treatment,34.82
7803,treatment,26.66
7804,treatment,11.73
7805,treatment,7.54
7806,treatment,4.64
7807,treatment,83.43
7808,treatment,3.62
7809,treatment,216.88
7810,treatment,6.5
7811,treatment,115.8
7812,treatment,23.88
7813,treatment,11.9
7814,treatment,31.09
7815,treatment,9.09
7816,treatment,22.14
7817,treatment,41.9
7818,treatment,13.68
7819,treatment,340.92
7820,treatment,202.26
7821,treatment,85.51
7822,treatment,119.84
7823,treatment,10.35
7824,treatment,15.62
7825,treatment,37.66
7826,treatment,2.08
7827,treatment,13.5
7828,treatment,100.19
7829,treatment,14.73
7830,treatment,11.57
7831,treatment,30.3
7832,treatment,388.38
7833,treatment,5.4
7834,treatment,28.83
7835,treatment,6.41
7836,treatment,282.91
7837,treatment,74.83
7838,treatment,9.31
7839,treatment,4.31
7840,treatment,103.6
7841,treatment,42.83
7842,treatment,6.82
7843,treatment,1.6
7844,treatment,28.17
7845,treatment,34.67
7846,treatment,8.97
7847,treatment,5.12
7848,treatment,134.13
7849,treatment,27.09
7850,treatment,198.35
7851,treatment,14.05
7852,treatment,13.28
7853,treatment,28.56
7854,treatment,3.19
7855,treatment,10.57
7856,treatment,122.93
7857,treatment,80.68
7858,treatment,29.61
7859,treatment,10.41
7860,treatment,12.2
7861,treatment,15.71
7862,treatment,31.78
7863,treatment,1.11
7864,treatment,30.8
7865,treatment,0.15
7866,treatment,22.88
7867,treatment,1.19
7868,treatment,37.88
7869,treatment,52.01
7870,treatment,501.81
7871,treatment,28.28
7872,treatment,7.47
7873,treatment,36.82
7874,treatment,41.97
7875,treatment,6.99
7876,treatment,5.98
7877,treatment,13.27
7878,treatment,1.65
7879,treatment,45.44
7880,treatment,89.51
7881,treatment,193.84
7882,treatment,21.37
7883,treatment,0.04
7884,treatment,25.24
7885,treatment,16.97
7886,treatment,44.68
7887,treatment,17.01
7888,treatment,4.86
7889,treatment,25.24
7890,treatment,152.33
7891,treatment,12.76
7892,treatment,4.66
7893,treatment,41.71
7894,treatment,7.99
7895,treatment,1.11
7896,treatment,188.76
7897,treatment,28.98
7898,treatment,0.8
7899,treatment,67.38
7900,treatment,5.72
7901,treatment,38.71
7902,treatment,101.33
7903,treatment,46.15
7904,treatment,194.6
7905,treatment,21.83
7906,treatment,1.52
7907,treatment,9.87
7908,treatment,90.95
7909,treatment,135.1
7910,treatment,15.14
7911,treatment,13.14
7912,treatment,19.28
7913,treatment,289.93
7914,treatment,83.58
7915,treatment,1142.28
7916,treatment,3.65
7917,treatment,48.74
7918,treatment,378.05
7919,treatment,17.79
7920,treatment,10.44
7921,treatment,35.01
7922,treatment,45.57
7923,treatment,21.8
7924,treatment,109.67
7925,treatment,2.61
7926,treatment,19.69
7927,treatment,38.77
7928,treatment,22.48
7929,treatment,28.46
7930,treatment,4.52
7931,treatment,210.27
7932,treatment,9.5
7933,treatment,91.6
7934,treatment,0.78
7935,treatment,194.76
7936,treatment,24.16
7937,treatment,1.37
7938,treatment,12.24
7939,treatment,11.4
7940,treatment,40.16
7941,treatment,18.69
7942,treatment,36.25
7943,treatment,26.55
7944,treatment,114.23
7945,treatment,4.9
7946,treatment,89.85
7947,treatment,12.8
7948,treatment,1.02
7949,treatment,417.52
7950,treatment,23.51
7951,treatment,13.69
7952,treatment,4.26
7953,treatment,34.6
7954,treatment,80.28
7955,treatment,180.32
7956,treatment,80.15
7957,treatment,6.01
7958,treatment,65.77
7959,treatment,1.15
7960,treatment,4.53
7961,treatment,56.25
7962,treatment,7.37
7963,treatment,5.91
7964,treatment,0.17
7965,treatment,16.77
7966,treatment,1.45
7967,treatment,16.16
7968,treatment,7.36
7969,treatment,9.19
7970,treatment,7.75
7971,treatment,9.36
7972,treatment,21.52
7973,treatment,196.7
7974,treatment,44.47
7975,treatment,236.23
7976,treatment,38.62
7977,treatment,156.23
7978,treatment,1.24
7979,treatment,114.28
7980,treatment,734.68
7981,treatment,5.63
7982,treatment,2.63
7983,treatment,52.56
7984,treatment,70.73
7985,treatment,62.66
7986,treatment,32.79
7987,treatment,35.45
7988,treatment,14.3
7989,treatment,19.26
7990,treatment,18.63
7991,treatment,16.44
7992,treatment,3.47
7993,treatment,22.85
7994,treatment,0.33
7995,treatment,38.74
7996,treatment,0.72
7997,treatment,32.49
7998,treatment,32.63
7999,treatment,35.32
8000,treatment,33.87
8001,treatment,289.57
8002,treatment,0.56
8003,treatment,53.12
8004,treatment,242.7
8005,treatment,14.08
8006,treatment,344.65
8007,treatment,49.7
8008,treatment,6.33
8009,treatment,4.4
8010,treatment,9.45
8011,treatment,3.22
8012,treatment,158.09
8013,treatment,0.14
8014,treatment,121.77
8015,treatment,209.3
8016,treatment,13.69
8017,treatment,27.34
8018,treatment,150.51
8019,treatment,397.26
8020,treatment,20.79
8021,treatment,250.56
8022,treatment,13.9
8023,treatment,6.22
8024,treatment,351.43
8025,treatment,5.55
8026,treatment,2.88
8027,treatment,5.52
8028,treatment,5.04
8029,treatment,39.91
8030,treatment,3.94
8031,treatment,0.48
8032,treatment,3.04
8033,treatment,60.58
8034,treatment,24.7
8035,treatment,238.88
8036,treatment,5.51
8037,treatment,0.71
8038,treatment,10.57
8039,treatment,131.4
8040,treatment,6.02
8041,treatment,5.23
8042,treatment,29.19
8043,treatment,11.66
8044,treatment,6.84
8045,treatment,0.55
8046,treatment,2.2
8047,treatment,493.69
8048,treatment,12.79
8049,treatment,23.61
8050,treatment,91.46
8051,treatment,3.59
8052,treatment,76.68
8053,treatment,96.41
8054,treatment,21.64
8055,treatment,5.03
8056,treatment,21.42
8057,treatment,21.11
8058,treatment,18.3
8059,treatment,79.97
8060,treatment,122.19
8061,treatment,292.92
8062,treatment,40.53
8063,treatment,212.64
8064,treatment,49.86
8065,treatment,38.0
8066,treatment,44.67
8067,treatment,103.5
8068,treatment,34.86
8069,treatment,500.64
8070,treatment,28.74
8071,treatment,1.96
8072,treatment,29.32
8073,treatment,244.04
8074,treatment,78.22
8075,treatment,3.59
8076,treatment,47.26
8077,treatment,18.96
8078,treatment,13.61
8079,treatment,85.08
8080,treatment,25.22
8081,treatment,3.11
8082,treatment,1.71
8083,treatment,5.06
8084,treatment,3.76
8085,treatment,407.95
8086,treatment,147.99
8087,treatment,3.47
8088,treatment,41.44
8089,treatment,23.69
8090,treatment,120.34
8091,treatment,7.96
8092,treatment,17.79
8093,treatment,3.33
8094,treatment,68.4
8095,treatment,31.33
8096,treatment,297.96
8097,treatment,87.98
8098,treatment,15.21
8099,treatment,0.92
8100,treatment,23.74
8101,treatment,1.24
8102,treatment,2.67
8103,treatment,3.77
8104,treatment,8.22
8105,treatment,1.18
8106,treatment,10.62
8107,treatment,61.97
8108,treatment,187.48
8109,treatment,85.71
8110,treatment,25.24
8111,treatment,7.74
8112,treatment,37.34
8113,treatment,86.12
8114,treatment,0.83
8115,treatment,9.99
8116,treatment,39.35
8117,treatment,34.0
8118,treatment,325.68
8119,treatment,118.82
8120,treatment,3.5
8121,treatment,163.72
8122,treatment,0.01
8123,treatment,6.77
8124,treatment,220.78
8125,treatment,18.41
8126,treatment,268.28
8127,treatment,5.25
8128,treatment,26.31
8129,treatment,1.44
8130,treatment,215.59
8131,treatment,20.65
8132,treatment,9.22
8133,treatment,35.91
8134,treatment,19.18
8135,treatment,20.54
8136,treatment,55.05
8137,treatment,33.34
8138,treatment,12.38
8139,treatment,0.51
8140,treatment,0.0
8141,treatment,154.56
8142,treatment,17.78
8143,treatment,142.65
8144,treatment,110.77
8145,treatment,22.04
8146,treatment,94.76
8147,treatment,182.31
8148,treatment,12.92
8149,treatment,10.05
8150,treatment,86.3
8151,treatment,7.86
8152,treatment,54.28
8153,treatment,10.23
8154,treatment,56.57
8155,treatment,447.72
8156,treatment,22.9
8157,treatment,43.19
8158,treatment,19.54
8159,treatment,3.41
8160,treatment,3.96
8161,treatment,2.57
8162,treatment,16.9
8163,treatment,13.1
8164,treatment,13.42
8165,treatment,49.81
8166,treatment,2.31
8167,treatment,24.16
8168,treatment,0.22
8169,treatment,0.07
8170,treatment,4.57
8171,treatment,88.19
8172,treatment,56.91
8173,treatment,35.9
8174,treatment,54.66
8175,treatment,3.18
8176,treatment,12.95
8177,treatment,21.95
8178,treatment,2.42
8179,treatment,6.1
8180,treatment,21.74
8181,treatment,0.4
8182,treatment,10.68
8183,treatment,2.68
8184,treatment,49.12
8185,treatment,0.16
8186,treatment,7.56
8187,treatment,1.31
8188,treatment,22.4
8189,treatment,5.97
8190,treatment,3.47
8191,treatment,10.87
8192,treatment,29.96
8193,treatment,0.58
8194,treatment,144.93
8195,treatment,117.11
8196,treatment,6.5
8197,treatment,153.78
8198,treatment,18.09
8199,treatment,69.26
8200,treatment,8.43
8201,treatment,165.25
8202,treatment,4.47
8203,treatment,28.51
8204,treatment,3.69
8205,treatment,35.52
8206,treatment,9.39
8207,treatment,8.82
8208,treatment,65.44
8209,treatment,17.92
8210,treatment,10.89
8211,treatment,54.68
8212,treatment,12.16
8213,treatment,60.47
8214,treatment,9.13
8215,treatment,3.88
8216,treatment,18.62
8217,treatment,8.49
8218,treatment,124.6
8219,treatment,11.2
8220,treatment,37.28
8221,treatment,14.68
8222,treatment,4.4
8223,treatment,11.99
8224,treatment,13.99
8225,treatment,13.4
8226,treatment,55.05
8227,treatment,0.25
8228,treatment,909.99
8229,treatment,18.56
8230,treatment,0.46
8231,treatment,92.6
8232,treatment,105.32
8233,treatment,31.26
8234,treatment,48.48
8235,treatment,21.35
8236,treatment,8.94
8237,treatment,140.58
8238,treatment,28.61
8239,treatment,16.73
8240,treatment,40.54
8241,treatment,53.66
8242,treatment,48.54
8243,treatment,0.48
8244,treatment,36.01
8245,treatment,19.51
8246,treatment,2.34
8247,treatment,19.13
8248,treatment,4.49
8249,treatment,11.98
8250,treatment,0.28
8251,treatment,97.2
8252,treatment,29.99
8253,treatment,9.75
8254,treatment,3.49
8255,treatment,1.63
8256,treatment,1.62
8257,treatment,261.5
8258,treatment,45.98
8259,treatment,34.08
8260,treatment,28.74
8261,treatment,24.24
8262,treatment,146.35
8263,treatment,2.65
8264,treatment,0.18
8265,treatment,18.91
8266,treatment,34.83
8267,treatment,43.91
8268,treatment,96.45
8269,treatment,18.73
8270,treatment,11.43
8271,treatment,2.25
8272,treatment,135.44
8273,treatment,27.36
8274,treatment,46.11
8275,treatment,32.44
8276,treatment,22.28
8277,treatment,5.01
8278,treatment,4.42
8279,treatment,11.18
8280,treatment,47.81
8281,treatment,0.69
8282,treatment,35.8
8283,treatment,25.42
8284,treatment,32.33
8285,treatment,52.04
8286,treatment,25.51
8287,treatment,119.13
8288,treatment,6.35
8289,treatment,16.12
8290,treatment,253.81
8291,treatment,138.9
8292,treatment,81.84
8293,treatment,140.66
8294,treatment,48.58
8295,treatment,5.35
8296,treatment,4.75
8297,treatment,47.18
8298,treatment,203.51
8299,treatment,97.46
8300,treatment,101.95
8301,treatment,343.57
8302,treatment,26.36
8303,treatment,201.14
8304,treatment,0.91
8305,treatment,19.69
8306,treatment,770.08
8307,treatment,80.77
8308,treatment,38.91
8309,treatment,47.99
8310,treatment,286.42
8311,treatment,9.8
8312,treatment,42.2
8313,treatment,21.66
8314,treatment,13.86
8315,treatment,0.35
8316,treatment,6.6
8317,treatment,25.48
8318,treatment,10.4
8319,treatment,7.96
8320,treatment,4.03
8321,treatment,137.71
8322,treatment,14.4
8323,treatment,22.41
8324,treatment,26.8
8325,treatment,190.43
8326,treatment,12.67
8327,treatment,58.67
8328,treatment,18.24
8329,treatment,4.6
8330,treatment,4.29
8331,treatment,12.57
8332,treatment,147.06
8333,treatment,277.02
8334,treatment,19.52
8335,treatment,237.83
8336,treatment,20.94
8337,treatment,12.76
8338,treatment,334.59
8339,treatment,7.85
8340,treatment,43.54
8341,treatment,28.63
8342,treatment,12.71
8343,treatment,4.61
8344,treatment,25.59
8345,treatment,492.93
8346,treatment,47.9
8347,treatment,2.56
8348,treatment,55.37
8349,treatment,37.45
8350,treatment,10.37
8351,treatment,5.12
8352,treatment,27.75
8353,treatment,379.37
8354,treatment,143.09
8355,treatment,22.92
8356,treatment,12.53
8357,treatment,4.14
8358,treatment,82.54
8359,treatment,22.29
8360,treatment,25.55
8361,treatment,5.51
8362,treatment,69.98
8363,treatment,3.1
8364,treatment,8.04
8365,treatment,7.13
8366,treatment,245.96
8367,treatment,9.69
8368,treatment,4.8
8369,treatment,42.89
8370,treatment,4.73
8371,treatment,174.42
8372,treatment,5.36
8373,treatment,3.77
8374,treatment,3.95
8375,treatment,0.44
8376,treatment,1.46
8377,treatment,137.92
8378,treatment,2.63
8379,treatment,6.45
8380,treatment,124.04
8381,treatment,1.52
8382,treatment,82.65
8383,treatment,70.55
8384,treatment,22.36
8385,treatment,32.93
8386,treatment,1.18
8387,treatment,80.0
8388,treatment,32.24
8389,treatment,0.47
8390,treatment,194.17
8391,treatment,79.35
8392,treatment,21.21
8393,treatment,15.49
8394,treatment,71.37
8395,treatment,90.94
8396,treatment,1.29
8397,treatment,5.14
8398,treatment,9.49
8399,treatment,0.14
8400,treatment,18.06
8401,treatment,106.12
8402,treatment,10.28
8403,treatment,9.44
8404,treatment,6.71
8405,treatment,10.93
8406,treatment,0.45
8407,treatment,25.15
8408,treatment,166.96
8409,treatment,144.68
8410,treatment,0.8
8411,treatment,17.41
8412,treatment,223.6
8413,treatment,2.89
8414,treatment,59.82
8415,treatment,33.09
8416,treatment,16.78
8417,treatment,250.98
8418,treatment,15.1
8419,treatment,24.24
8420,treatment,4.13
8421,treatment,1.57
8422,treatment,31.09
8423,treatment,73.63
8424,treatment,49.07
8425,treatment,2.19
8426,treatment,6.68
8427,treatment,20.16
8428,treatment,13.24
8429,treatment,76.71
8430,treatment,11.37
8431,treatment,19.64
8432,treatment,142.55
8433,treatment,8.61
8434,treatment,37.39
8435,treatment,0.12
8436,treatment,130.31
8437,treatment,4.93
8438,treatment,9.29
8439,treatment,64.66
8440,treatment,218.25
8441,treatment,30.26
8442,treatment,7.55
8443,treatment,1.78
8444,treatment,80.43
8445,treatment,9.32
8446,treatment,147.3
8447,treatment,20.86
8448,treatment,14.62
8449,treatment,6.03
8450,treatment,0.74
8451,treatment,12.74
8452,treatment,3.33
8453,treatment,84.47
8454,treatment,26.88
8455,treatment,38.01
8456,treatment,0.51
8457,treatment,12.1
8458,treatment,133.14
8459,treatment,88.02
8460,treatment,8.49
8461,treatment,1.72
8462,treatment,65.56
8463,treatment,42.68
8464,treatment,186.74
8465,treatment,7.99
8466,treatment,755.49
8467,treatment,39.08
8468,treatment,4.71
8469,treatment,1.85
8470,treatment,15.57
8471,treatment,19.87
8472,treatment,4.14
8473,treatment,5.03
8474,treatment,17.06
8475,treatment,8.38
8476,treatment,48.75
8477,treatment,154.36
8478,treatment,12.59
8479,treatment,10.95
8480,treatment,18.26
8481,treatment,30.69
8482,treatment,100.01
8483,treatment,112.68
8484,treatment,3.07
8485,treatment,18.97
8486,treatment,7.75
8487,treatment,269.85
8488,treatment,71.49
8489,treatment,116.34
8490,treatment,90.72
8491,treatment,15.18
8492,treatment,200.3
8493,treatment,2.83
8494,treatment,21.87
8495,treatment,3.5
8496,treatment,6.32
8497,treatment,32.2
8498,treatment,15.18
8499,treatment,79.74
8500,treatment,8.51
8501,treatment,27.57
8502,treatment,40.99
8503,treatment,8.94
8504,treatment,3.96
8505,treatment,122.52
8506,treatment,176.48
8507,treatment,219.1
8508,treatment,2.36
8509,treatment,14.9
8510,treatment,8.78
8511,treatment,36.17
8512,treatment,52.94
8513,treatment,15.58
8514,treatment,19.11
8515,treatment,28.54
8516,treatment,33.66
8517,treatment,3.44
8518,treatment,229.63
8519,treatment,17.15
8520,treatment,11.05
8521,treatment,16.52
8522,treatment,83.16
8523,treatment,9.69
8524,treatment,10.74
8525,treatment,123.23
8526,treatment,11.58
8527,treatment,6.79
8528,treatment,1.78
8529,treatment,98.8
8530,treatment,3.59
8531,treatment,0.73
8532,treatment,10.96
8533,treatment,1.4
8534,treatment,2.41
8535,treatment,3.11
8536,treatment,30.14
8537,treatment,34.89
8538,treatment,9.0
8539,treatment,1320.47
8540,treatment,22.64
8541,treatment,302.18
8542,treatment,10.35
8543,treatment,250.56
8544,treatment,6.89
8545,treatment,17.11
8546,treatment,27.64
8547,treatment,45.43
8548,treatment,70.37
8549,treatment,11.34
8550,treatment,22.73
8551,treatment,15.98
8552,treatment,1.99
8553,treatment,64.78
8554,treatment,136.26
8555,treatment,326.47
8556,treatment,10.98
8557,treatment,20.96
8558,treatment,3.4
8559,treatment,2.77
8560,treatment,7.76
8561,treatment,30.94
8562,treatment,2.32
8563,treatment,379.6
8564,treatment,3.6
8565,treatment,13.49
8566,treatment,187.98
8567,treatment,8.1
8568,treatment,9.08
8569,treatment,7.87
8570,treatment,48.85
8571,treatment,166.45
8572,treatment,8.37
8573,treatment,222.01
8574,treatment,22.48
8575,treatment,79.82
8576,treatment,51.11
8577,treatment,3.26
8578,treatment,11.87
8579,treatment,345.52
8580,treatment,6.03
8581,treatment,184.53
8582,treatment,135.86
8583,treatment,8.63
8584,treatment,7.25
8585,treatment,8.15
8586,treatment,15.16
8587,treatment,9.06
8588,treatment,1.78
8589,treatment,15.59
8590,treatment,3.1
8591,treatment,17.74
8592,treatment,135.25
8593,treatment,41.06
8594,treatment,14.39
8595,treatment,39.67
8596,treatment,1.93
8597,treatment,4.03
8598,treatment,557.96
8599,treatment,22.99
8600,treatment,13.44
8601,treatment,13.12
8602,treatment,13.93
8603,treatment,21.04
8604,treatment,2.5
8605,treatment,1.33
8606,treatment,107.32
8607,treatment,94.97
8608,treatment,3.32
8609,treatment,23.97
8610,treatment,10.11
8611,treatment,288.45
8612,treatment,318.03
8613,treatment,60.5
8614,treatment,2.1
8615,treatment,96.24
8616,treatment,23.5
8617,treatment,3.0
8618,treatment,6.75
8619,treatment,12.01
8620,treatment,467.95
8621,treatment,23.84
8622,treatment,3.1
8623,treatment,37.26
8624,treatment,5.16
8625,treatment,56.12
8626,treatment,159.24
8627,treatment,2.18
8628,treatment,153.47
8629,treatment,190.91
8630,treatment,100.2
8631,treatment,75.28
8632,treatment,4.27
8633,treatment,1.06
8634,treatment,2.6
8635,treatment,30.86
8636,treatment,0.37
8637,treatment,37.51
8638,treatment,3.67
8639,treatment,6.13
8640,treatment,60.17
8641,treatment,465.86
8642,treatment,31.88
8643,treatment,48.84
8644,treatment,0.28
8645,treatment,6.19
8646,treatment,53.35
8647,treatment,12.45
8648,treatment,8.9
8649,treatment,17.56
8650,treatment,5.07
8651,treatment,10.3
8652,treatment,79.25
8653,treatment,8.69
8654,treatment,7.32
8655,treatment,24.44
8656,treatment,16.17
8657,treatment,21.79
8658,treatment,98.1
8659,treatment,1.59
8660,treatment,8.28
8661,treatment,9.52
8662,treatment,69.33
8663,treatment,37.33
8664,treatment,7.85
8665,treatment,135.67
8666,treatment,327.19
8667,treatment,33.34
8668,treatment,327.15
8669,treatment,25.06
8670,treatment,8.91
8671,treatment,23.1
8672,treatment,7.28
8673,treatment,28.12
8674,treatment,244.56
8675,treatment,30.25
8676,treatment,225.07
8677,treatment,59.58
8678,treatment,295.12
8679,treatment,34.06
8680,treatment,321.56
8681,treatment,292.91
8682,treatment,7.02
8683,treatment,123.52
8684,treatment,26.32
8685,treatment,0.86
8686,treatment,1.92
8687,treatment,158.75
8688,treatment,238.59
8689,treatment,0.88
8690,treatment,2.26
8691,treatment,35.16
8692,treatment,0.73
8693,treatment,4.53
8694,treatment,80.85
8695,treatment,64.2
8696,treatment,4.15
8697,treatment,4.45
8698,treatment,0.62
8699,treatment,19.93
8700,treatment,28.47
8701,treatment,10.03
8702,treatment,6.35
8703,treatment,2.57
8704,treatment,2.0
8705,treatment,69.65
8706,treatment,39.41
8707,treatment,0.74
8708,treatment,162.02
8709,treatment,1.09
8710,treatment,77.31
8711,treatment,0.96
8712,treatment,4.81
8713,treatment,37.34
8714,treatment,10.28
8715,treatment,146.51
8716,treatment,107.95
8717,treatment,53.77
8718,treatment,13.92
8719,treatment,75.78
8720,treatment,16.17
8721,treatment,3.73
8722,treatment,6.87
8723,treatment,203.6
8724,treatment,158.02
8725,treatment,10.04
8726,treatment,43.45
8727,treatment,4.15
8728,treatment,14.83
8729,treatment,10.05
8730,treatment,7.82
8731,treatment,92.95
8732,treatment,435.67
8733,treatment,111.0
8734,treatment,56.61
8735,treatment,16.8
8736,treatment,6.85
8737,treatment,16.76
8738,treatment,0.99
8739,treatment,6.43
8740,treatment,5.87
8741,treatment,87.64
8742,treatment,296.63
8743,treatment,21.76
8744,treatment,9.91
8745,treatment,15.87
8746,treatment,2.86
8747,treatment,3.83
8748,treatment,15.9
8749,treatment,421.58
8750,treatment,4.6
8751,treatment,12.2
8752,treatment,74.32
8753,treatment,4.34
8754,treatment,7.93
8755,treatment,7.33
8756,treatment,39.11
8757,treatment,1.57
8758,treatment,25.34
8759,treatment,425.68
8760,treatment,37.83
8761,treatment,2.48
8762,treatment,31.77
8763,treatment,1.26
8764,treatment,4.28
8765,treatment,10.04
8766,treatment,18.69
8767,treatment,2.1
8768,treatment,16.26
8769,treatment,23.29
8770,treatment,0.26
8771,treatment,9.53
8772,treatment,18.97
8773,treatment,3.31
8774,treatment,68.91
8775,treatment,1.75
8776,treatment,0.78
8777,treatment,52.73
8778,treatment,2.79
8779,treatment,312.83
8780,treatment,290.08
8781,treatment,8.38
8782,treatment,56.8
8783,treatment,429.36
8784,treatment,19.45
8785,treatment,7.03
8786,treatment,243.06
8787,treatment,0.15
8788,treatment,72.48
8789,treatment,7.43
8790,treatment,0.08
8791,treatment,30.48
8792,treatment,1.62
8793,treatment,74.19
8794,treatment,6.74
8795,treatment,20.45
8796,treatment,8.02
8797,treatment,42.43
8798,treatment,4.49
8799,treatment,249.13
8800,treatment,3.52
8801,treatment,26.51
8802,treatment,0.69
8803,treatment,941.16
8804,treatment,106.0
8805,treatment,86.02
8806,treatment,13.66
8807,treatment,5.36
8808,treatment,15.47
8809,treatment,82.58
8810,treatment,84.54
8811,treatment,9.4
8812,treatment,13.43
8813,treatment,1.09
8814,treatment,573.43
8815,treatment,97.49
8816,treatment,6.05
8817,treatment,28.03
8818,treatment,7.38
8819,treatment,191.15
8820,treatment,93.05
8821,treatment,7.32
8822,treatment,217.79
8823,treatment,39.89
8824,treatment,79.22
8825,treatment,4.85
8826,treatment,118.59
8827,treatment,11.42
8828,treatment,305.55
8829,treatment,75.51
8830,treatment,5.64
8831,treatment,18.06
8832,treatment,100.52
8833,treatment,341.47
8834,treatment,16.42
8835,treatment,27.92
8836,treatment,55.62
8837,treatment,3.27
8838,treatment,7.72
8839,treatment,164.01
8840,treatment,23.34
8841,treatment,15.08
8842,treatment,27.65
8843,treatment,256.97
8844,treatment,1.6
8845,treatment,3.99
8846,treatment,29.05
8847,treatment,48.89
8848,treatment,7.82
8849,treatment,87.46
8850,treatment,26.4
8851,treatment,4.25
8852,treatment,1.53
8853,treatment,8.51
8854,treatment,457.49
8855,treatment,3.58
8856,treatment,6.08
8857,treatment,22.24
8858,treatment,16.73
8859,treatment,16.64
8860,treatment,48.27
8861,treatment,2.69
8862,treatment,53.07
8863,treatment,55.79
8864,treatment,7.61
8865,treatment,4.3
8866,treatment,16.08
8867,treatment,64.96
8868,treatment,67.57
8869,treatment,14.28
8870,treatment,5.24
8871,treatment,16.58
8872,treatment,4.42
8873,treatment,4.97
8874,treatment,19.46
8875,treatment,1.49
8876,treatment,3.28
8877,treatment,126.88
8878,treatment,2.67
8879,treatment,15.85
8880,treatment,274.31
8881,treatment,40.08
8882,treatment,55.95
8883,treatment,14.51
8884,treatment,124.68
8885,treatment,70.55
8886,treatment,3.82
8887,treatment,107.33
8888,treatment,17.38
8889,treatment,3.59
8890,treatment,5.73
8891,treatment,35.89
8892,treatment,27.3
8893,treatment,11.39
8894,treatment,11.37
8895,treatment,25.69
8896,treatment,7.39
8897,treatment,8.01
8898,treatment,9.09
8899,treatment,34.13
8900,treatment,5.01
8901,treatment,166.58
8902,treatment,25.77
8903,treatment,10.21
8904,treatment,12.15
8905,treatment,50.69
8906,treatment,1.98
8907,treatment,9.36
8908,treatment,22.4
8909,treatment,21.61
8910,treatment,7.95
8911,treatment,21.26
8912,treatment,45.07
8913,treatment,35.32
8914,treatment,7.33
8915,treatment,4.23
8916,treatment,156.95
8917,treatment,10.97
8918,treatment,4.27
8919,treatment,10.06
8920,treatment,2.5
8921,treatment,1.12
8922,treatment,5.46
8923,treatment,1.97
8924,treatment,5.97
8925,treatment,84.47
8926,treatment,156.01
8927,treatment,26.25
8928,treatment,3.2
8929,treatment,35.13
8930,treatment,37.27
8931,treatment,65.0
8932,treatment,0.37
8933,treatment,18.84
8934,treatment,473.93
8935,treatment,5.95
8936,treatment,51.34
8937,treatment,1.01
8938,treatment,14.69
8939,treatment,14.31
8940,treatment,388.08
8941,treatment,6.01
8942,treatment,106.01
8943,treatment,4.68
8944,treatment,2.8
8945,treatment,2.46
8946,treatment,2.31
8947,treatment,2.47
8948,treatment,3.71
8949,treatment,6.1
8950,treatment,426.06
8951,treatment,206.92
8952,treatment,7.15
8953,treatment,8.35
8954,treatment,58.74
8955,treatment,2.63
8956,treatment,117.14
8957,treatment,0.89
8958,treatment,1.67
8959,treatment,232.43
8960,treatment,206.53
8961,treatment,15.54
8962,treatment,4.26
8963,treatment,7.29
8964,treatment,207.96
8965,treatment,39.56
8966,treatment,36.11
8967,treatment,22.23
8968,treatment,0.23
8969,treatment,138.53
8970,treatment,19.04
8971,treatment,16.18
8972,treatment,1.27
8973,treatment,3.86
8974,treatment,84.84
8975,treatment,281.84
8976,treatment,291.74
8977,treatment,44.17
8978,treatment,143.55
8979,treatment,75.35
8980,treatment,89.27
8981,treatment,160.95
8982,treatment,5.99
8983,treatment,31.51
8984,treatment,23.13
8985,treatment,35.19
8986,treatment,19.08
8987,treatment,16.69
8988,treatment,210.16
8989,treatment,294.99
8990,treatment,23.5
8991,treatment,5.47
8992,treatment,23.82
8993,treatment,219.93
8994,treatment,248.78
8995,treatment,30.93
8996,treatment,3.65
8997,treatment,14.1
8998,treatment,372.94
8999,treatment,72.16
9000,treatment,82.02
9001,treatment,135.72
9002,treatment,41.89
9003,treatment,5.3
9004,treatment,6.11
9005,treatment,23.56
9006,treatment,1.72
9007,treatment,12.38
9008,treatment,11.8
9009,treatment,1.17
9010,treatment,23.3
9011,treatment,179.76
9012,treatment,133.72
9013,treatment,20.8
9014,treatment,36.24
9015,treatment,192.15
9016,treatment,20.45
9017,treatment,4.97
9018,treatment,12.17
9019,treatment,10.27
9020,treatment,189.23
9021,treatment,11.91
9022,treatment,388.69
9023,treatment,11.0
9024,treatment,3.78
